PogId,ItemId,FaceValue,seq
J288BRQ,288072818,3,339
J288BRS,288072818,3,339
J288BRT,288072818,3,339
J288BRV,288072818,3,339
J288BRW,288072818,3,339
J288BS1,288072818,3,339
J288BS5,288072818,3,339
J288BS7,288072818,3,339
J288BS9,288072818,3,339
J288BSA,288072818,3,339
J288BSB,288072818,3,339
J288BSD,288072818,3,339
J288BSG,288072818,3,339
J288BSI,288072818,3,339
J288BSL,288072818,3,339
J288BSM,288072818,3,339
J288BSN,288072818,3,339
J288BSO,288072818,3,339
J288BSS,288072818,3,339
J288BST,288072818,3,339
J288BSV,288072818,3,339
J288BSW,288072818,3,339
J288BSX,288072818,3,339
J288BSY,288072818,3,339
J288BT0,288072818,3,339
J288BT1,288072818,3,339
J288BT5,288072818,3,339
J288BT6,288072818,3,339
J288BT7,288072818,3,339
J288BT8,288072818,3,339
J288BTB,288072818,3,339
J288BTE,288072818,3,340
J288BTF,288072818,3,340
J288BTH,288072818,3,340
J288BTJ,288072818,3,340
J288BTK,288072818,3,340
J288BTN,288072818,3,340
J288BTO,288072818,3,340
J288BTU,288072818,3,340
J288BTV,288072818,3,340
J288BTW,288072818,3,340
J288BTZ,288072818,3,340
J288BU0,288072818,3,340
J288BU1,288072818,3,340
J288BU4,288072818,3,340
J288BU5,288072818,3,340
J288BUE,288072818,3,340
J288BUJ,288072818,3,340
J288BUN,288072818,3,340
J288BUP,288072818,3,340
J288BUS,288072818,3,340
J288BUV,288072818,3,340
J288BUX,288072818,3,340
J288BV8,288072818,3,340
J288BVE,288072818,3,340
J288BVJ,288072818,3,340
J288BVK,288072818,3,340
J288BVR,288072818,3,340
J288BVS,288072818,3,340
J288BVT,288072818,3,340
J288BVY,288072818,3,340
J288BW1,288072818,3,340
J288BW2,288072818,3,340
J288BW4,288072818,3,340
J288BW5,288072818,3,340
J288BW6,288072818,3,340
J288BW7,288072818,3,340
J288BW9,288072818,3,340
J288BWA,288072818,3,340
J288BWD,288072818,3,340
J288BWG,288072818,3,340
J288BWH,288072818,3,340
J288BWJ,288072818,3,340
J288BWM,288072818,3,340
J288BWO,288072818,3,340
J288BWP,288072818,3,340
J288BWQ,288072818,3,340
J288BWX,288072818,3,340
J288BWY,288072818,3,340
J288BX0,288072818,3,340
J288BX3,288072818,3,340
J288BX7,288072818,3,340
J288BXA,288072818,3,340
J288BXG,288072818,3,340
J288BXI,288072818,3,340
J288BXL,288072818,3,340
J288BXM,288072818,3,340
J288BXR,288072818,3,340
J288BXU,288072818,3,340
J288BXW,288072818,3,340
J288BXY,288072818,3,340
J288BY0,288072818,3,340
J288BY4,288072818,3,340
J288BY5,288072818,3,340
J288BY6,288072818,3,340
J288BYD,288072818,3,340
J288BYE,288072818,3,340
J288BYH,288072818,3,340
J288BYI,288072818,3,340
J288BYJ,288072818,3,340
J288BYK,288072818,3,340
J288BYM,288072818,3,340
J288BYO,288072818,3,340
J288BYQ,288072818,3,340
J288BYR,288072818,3,340
J288BYS,288072818,3,340
J288BYW,288072818,3,341
J288BZ1,288072818,3,341
J288BZ3,288072818,3,341
J288BZ6,288072818,3,341
J288BZ7,288072818,3,341
J288BZA,288072818,3,341
J288BZC,288072818,3,341
J288BZE,288072818,3,341
J288BZF,288072818,3,341
J288BZG,288072818,3,341
J288BZJ,288072818,3,341
J288BZK,288072818,3,341
J288BZL,288072818,3,341
J288BZS,288072818,3,341
J288BZY,288072818,3,341
J288BZZ,288072818,3,341
J288C01,288072818,3,341
J288C02,288072818,3,341
J288C05,288072818,3,341
J288C06,288072818,3,341
J288C0D,288072818,3,341
J288C0G,288072818,3,341
J288C0J,288072818,3,341
J288C0L,288072818,3,341
J288C0N,288072818,3,341
J288C0Q,288072818,3,341
J288C0R,288072818,3,341
J288C0S,288072818,3,341
J288C0V,288072818,3,341
J288C0Z,288072818,3,341
J288C11,288072818,3,341
J288C12,288072818,3,341
J288C13,288072818,3,341
J288C14,288072818,3,341
J288C19,288072818,3,341
J288C1A,288072818,3,341
J288C1C,288072818,3,341
J288C1F,288072818,3,341
J288C1K,288072818,3,341
J288C1L,288072818,3,341
J288C1M,288072818,3,341
J288C1N,288072818,3,341
J288C1S,288072818,3,341
J288C1U,288072818,3,341
J288C1V,288072818,3,341
J288C1W,288072818,3,341
J288C20,288072818,3,341
J288C22,288072818,3,341
J288C23,288072818,3,341
J288C24,288072818,3,341
J288C26,288072818,3,341
J288C27,288072818,3,341
J288C28,288072818,3,341
J288C2D,288072818,3,341
J288C2F,288072818,3,341
J288C2H,288072818,3,341
J288C2I,288072818,3,341
J288C2K,288072818,3,341
J288C2L,288072818,3,341
J288C2M,288072818,3,341
J288C2N,288072818,3,341
J288C2R,288072818,3,341
J288C2T,288072818,3,341
J288C2W,288072818,3,341
J288C31,288072818,3,341
J288C33,288072818,3,341
J288C34,288072818,3,341
J288C36,288072818,3,341
J288C37,288072818,3,341
J288C38,288072818,3,341
J288C3F,288072818,3,341
J288C3G,288072818,3,341
J288C3T,288072818,3,341
J288C41,288072818,3,341
J288C42,288072818,3,341
J288C44,288072818,3,342
J288C47,288072818,3,342
J288C49,288072818,3,342
J288C4F,288072818,3,342
J288C4H,288072818,3,342
J288C4K,288072818,3,342
J288C4N,288072818,3,342
J288C4P,288072818,3,342
J288C4Q,288072818,3,342
J288C4S,288072818,3,342
J288C4T,288072818,3,342
J288C4U,288072818,3,342
J288C4W,288072818,3,342
J288C4X,288072818,3,342
J288C4Z,288072818,3,342
J288C50,288072818,3,342
J288C52,288072818,3,342
J288C53,288072818,3,342
J288C55,288072818,3,342
J288C57,288072818,3,342
J288C59,288072818,3,342
J288C5B,288072818,3,342
J288C5C,288072818,3,342
J288C5D,288072818,3,342
J288C5E,288072818,3,342
J288C5G,288072818,3,342
J288C5H,288072818,3,342
J288C5K,288072818,3,342
J288C5P,288072818,3,342
J288C5Q,288072818,3,342
J288C65,288072818,3,342
J288C66,288072818,3,342
J288C6C,288072818,3,342
J288C6D,288072818,3,342
J288C6E,288072818,3,342
J288C6F,288072818,3,342
J288C6H,288072818,3,342
J288C6I,288072818,3,342
J288C6P,288072818,3,342
J288BD3,288072818,2,343
J288BD7,288072818,2,343
J288BDB,288072818,2,343
J288BDH,288072818,2,343
J288BDI,288072818,2,343
J288BDN,288072818,2,343
J288BDP,288072818,2,343
J288BDS,288072818,2,343
J288BDT,288072818,2,343
J288BDX,288072818,2,343
J288BEA,288072818,2,343
J288BEG,288072818,2,343
J288BEU,288072818,2,343
J288BEZ,288072818,2,343
J288BF6,288072818,2,343
J288BF8,288072818,2,343
J288BFA,288072818,2,343
J288BFE,288072818,2,343
J288BFL,288072818,2,343
J288BFR,288072818,2,343
J288BGG,288072818,2,343
J288BGN,288072818,2,343
J288BGX,288072818,2,343
J288BGY,288072818,2,343
J288BH3,288072818,2,343
J288BH5,288072818,2,343
J288BH6,288072818,2,343
J288BHB,288072818,2,343
J288BHC,288072818,2,343
J288BHF,288072818,2,343
J288BHJ,288072818,2,343
J288BHK,288072818,2,343
J288BHX,288072818,2,343
J288BI5,288072818,2,343
J288BI8,288072818,2,343
J288BIC,288072818,2,343
J288BIH,288072818,2,343
J288BII,288072818,2,343
J288BIL,288072818,2,343
J288BIS,288072818,2,343
J288BJ3,288072818,2,343
J288BJ4,288072818,2,343
J288BJ6,288072818,2,343
J288BJ9,288072818,2,343
J288BJC,288072818,2,343
J288BJG,288072818,2,343
J288BK0,288072818,2,343
J288BK5,288072818,2,343
J288BK6,288072818,2,343
J288BKE,288072818,2,343
J288BKG,288072818,2,343
J288BKN,288072818,2,343
J288BKQ,288072818,2,343
J288BKR,288072818,2,343
J288BKU,288072818,2,343
J288BKY,288072818,2,343
J288BL0,288072818,2,343
J288BL3,288072818,2,343
J288BL8,288072818,2,343
J288BLC,288072818,2,343
J288BLJ,288072818,2,343
J288BLM,288072818,2,343
J288BLN,288072818,2,343
J288BLT,288072818,2,343
J288BM0,288072818,2,343
J288BM1,288072818,2,343
J288BM8,288072818,2,343
J288BMA,288072818,2,343
J288BMG,288072818,2,343
J288BMI,288072818,2,343
J288BML,288072818,2,343
J288BMT,288072818,2,343
J288BMU,288072818,2,343
J288BN3,288072818,2,343
J288BN4,288072818,2,343
J288BN7,288072818,2,344
J288BN8,288072818,2,344
J288BNA,288072818,2,344
J288BNF,288072818,2,344
J288BNI,288072818,2,344
J288BNJ,288072818,2,344
J288BNO,288072818,2,344
J288BNV,288072818,2,344
J288BNW,288072818,2,344
J288BO0,288072818,2,344
J288BO2,288072818,2,344
J288BO4,288072818,2,344
J288BO9,288072818,2,344
J288BOD,288072818,2,344
J288BOG,288072818,2,344
J288BOI,288072818,2,344
J288BOM,288072818,2,344
J288BOP,288072818,2,344
J288BOV,288072818,2,344
J288BOW,288072818,2,344
J288BP0,288072818,2,344
J288BP3,288072818,2,344
J288BP9,288072818,2,344
J288BPY,288072818,2,344
J288BQ7,288072818,2,344
J288BQ9,288072818,2,344
J288BQC,288072818,2,344
J288BQE,288072818,2,344
J288BQI,288072818,2,344
J288BQJ,288072818,2,344
J288BQU,288072818,2,344
J288BR0,288072818,2,344
J288BR3,288072818,2,344
J288BRA,288072818,2,344
J288BRH,288072818,2,344
J288BRK,288072818,2,344
J288BRN,288072818,2,344
J288BRY,288072818,2,344
J288BS3,288072818,2,344
J288BS8,288072818,2,344
J288BSC,288072818,2,344
J288BSR,288072818,2,344
J288BSZ,288072818,2,344
J288BT3,288072818,2,344
J288BT4,288072818,2,344
J288BTA,288072818,2,344
J288BTD,288072818,2,344
J288BTL,288072818,2,344
J288BTX,288072818,2,344
J288BU3,288072818,2,344
J288BU9,288072818,2,344
J288BUC,288072818,2,344
J288BUD,288072818,2,344
J288BUH,288072818,2,344
J288BUQ,288072818,2,344
J288BUR,288072818,2,344
J288BUU,288072818,2,344
J288BUW,288072818,2,344
J288BV0,288072818,2,344
J288BV1,288072818,2,344
J288BV4,288072818,2,344
J288BV5,288072818,2,344
J288BV6,288072818,2,344
J288BVF,288072818,2,344
J288BVN,288072818,2,344
J288BVO,288072818,2,344
J288BVQ,288072818,2,344
J288BVU,288072818,2,344
J288BVW,288072818,2,344
J288BW0,288072818,2,344
J288BW3,288072818,2,344
J288BW8,288072818,2,344
J288BWE,288072818,2,344
J288BWI,288072818,2,344
J288BWT,288072818,2,344
J288BWU,288072818,2,345
J288BWV,288072818,2,345
J288BX2,288072818,2,345
J288BX9,288072818,2,345
J288BXC,288072818,2,345
J288BXP,288072818,2,345
J288BXQ,288072818,2,345
J288BXX,288072818,2,345
J288BY1,288072818,2,345
J288BY2,288072818,2,345
J288BYA,288072818,2,345
J288BYG,288072818,2,345
J288BYN,288072818,2,345
J288BYP,288072818,2,345
J288BYT,288072818,2,345
J288BYV,288072818,2,345
J288BYX,288072818,2,345
J288BYY,288072818,2,345
J288BZ2,288072818,2,345
J288BZ5,288072818,2,345
J288BZB,288072818,2,345
J288BZI,288072818,2,345
J288BZM,288072818,2,345
J288BZO,288072818,2,345
J288BZQ,288072818,2,345
J288BZV,288072818,2,345
J288BZW,288072818,2,345
J288C00,288072818,2,345
J288C03,288072818,2,345
J288C04,288072818,2,345
J288C07,288072818,2,345
J288C0F,288072818,2,345
J288C0K,288072818,2,345
J288C0P,288072818,2,345
J288C0W,288072818,2,345
J288C1I,288072818,2,345
J288C1O,288072818,2,345
J288C1X,288072818,2,345
J288C21,288072818,2,345
J288C2A,288072818,2,345
J288C2G,288072818,2,345
J288C2J,288072818,2,345
J288C2S,288072818,2,345
J288C32,288072818,2,345
J288C3A,288072818,2,345
J288C3B,288072818,2,345
J288C3I,288072818,2,345
J288C3N,288072818,2,345
J288C3Q,288072818,2,345
J288C3S,288072818,2,345
J288C3Y,288072818,2,345
J288C45,288072818,2,345
J288C4B,288072818,2,345
J288C4D,288072818,2,345
J288C4J,288072818,2,345
J288C54,288072818,2,345
J288C5T,288072818,2,345
J288C5V,288072818,2,345
J288C5Y,288072818,2,345
J288C61,288072818,2,345
J288C6G,288072818,2,345
J288C6J,288072818,2,345
J288C6L,288072818,2,345
J288C6N,288072818,2,345
J288E57,288072818,2,345
J288E58,288072818,2,345
J288E59,288072818,2,345
J288BD6,288072818,4,346
J288BDO,288072818,4,346
J288BDU,288072818,4,346
J288BEP,288072818,4,346
J288BEV,288072818,4,346
J288BEW,288072818,4,346
J288BF2,288072818,4,346
J288BF4,288072818,4,346
J288BG8,288072818,4,346
J288BGE,288072818,4,346
J288BGO,288072818,4,346
J288BH9,288072818,4,346
J288BHE,288072818,4,346
J288BI3,288072818,4,346
J288BIK,288072818,4,346
J288BIW,288072818,4,346
J288BJI,288072818,4,346
J288BKC,288072818,4,346
J288BKL,288072818,4,346
J288BKT,288072818,4,346
J288BM5,288072818,4,346
J288BMH,288072818,4,346
J288BMM,288072818,4,346
J288BMV,288072818,4,346
J288BN5,288072818,4,346
J288BNE,288072818,4,346
J288BNK,288072818,4,346
J288BNR,288072818,4,346
J288BO5,288072818,4,346
J288BO6,288072818,4,346
J288BO7,288072818,4,346
J288BOJ,288072818,4,346
J288BP4,288072818,4,346
J288BPC,288072818,4,346
J288BPR,288072818,4,346
J288BQB,288072818,4,346
J288BQK,288072818,4,346
J288BQX,288072818,4,346
J288BRR,288072818,4,346
J288BS2,288072818,4,346
J288BSP,288072818,4,346
J288BU2,288072818,4,346
J288BVM,288072818,4,346
J288BWR,288072818,4,346
J288BX4,288072818,4,346
J288BXB,288072818,4,346
J288BXD,288072818,4,346
J288BXJ,288072818,4,346
J288BXS,288072818,4,346
J288BY9,288072818,4,346
J288BYU,288072818,4,346
J288BZ8,288072818,4,346
J288BZH,288072818,4,346
J288BZP,288072818,4,346
J288BZX,288072818,4,346
J288C0X,288072818,4,346
J288C2Q,288072818,4,346
J288C30,288072818,4,346
J288C39,288072818,4,346
J288C3M,288072818,4,346
J288C3W,288072818,4,346
J288C4C,288072818,4,346
J288C5R,288072818,4,346
J288C5S,288072818,4,346
J288C5U,288072818,4,346
J288BDL,288072818,5,347
J288BEH,288072818,5,347
J288BG7,288072818,5,347
J288BLL,288072818,5,347
J288BNC,288072818,5,347
J288BO1,288072818,5,347
J288BQ4,288072818,5,347
J288BRX,288072818,5,347
J288BSE,288072818,5,347
J288BTS,288072818,5,347
J288C0O,288072818,5,347
J288C1Z,288072818,5,347
J288C2V,288072818,5,347
J288BCY,288072818,3,358
J288BCZ,288072818,3,358
J288BD0,288072818,3,358
J288BD4,288072818,3,358
J288BD5,288072818,3,358
J288BD8,288072818,3,358
J288BD9,288072818,3,358
J288BDA,288072818,3,358
J288BDC,288072818,3,358
J288BDD,288072818,3,358
J288BDF,288072818,3,358
J288BDG,288072818,3,358
J288BDJ,288072818,3,358
J288BDQ,288072818,3,358
J288BDW,288072818,3,358
J288BE0,288072818,3,358
J288BE1,288072818,3,358
J288BE2,288072818,3,358
J288BE3,288072818,3,358
J288BE4,288072818,3,358
J288BEB,288072818,3,358
J288BED,288072818,3,358
J288BEL,288072818,3,358
J288BEM,288072818,3,358
J288BEN,288072818,3,358
J288BEO,288072818,3,358
J288BES,288072818,3,358
J288BET,288072818,3,358
J288BF9,288072818,3,358
J288BFC,288072818,3,358
J288BFG,288072818,3,358
J288BFK,288072818,3,358
J288BFM,288072818,3,358
J288BFN,288072818,3,358
J288BFO,288072818,3,358
J288BFP,288072818,3,358
J288BFQ,288072818,3,358
J288BFU,288072818,3,358
J288BFW,288072818,3,358
J288BFY,288072818,3,358
J288BG2,288072818,3,358
J288BG3,288072818,3,358
J288BG4,288072818,3,358
J288BG5,288072818,3,358
J288BG9,288072818,3,358
J288BGC,288072818,3,358
J288BGD,288072818,3,358
J288BGF,288072818,3,358
J288BGI,288072818,3,358
J288BGJ,288072818,3,358
J288BGL,288072818,3,358
J288BGM,288072818,3,358
J288BGR,288072818,3,358
J288BGS,288072818,3,358
J288BGU,288072818,3,358
J288BGV,288072818,3,358
J288BGW,288072818,3,358
J288BGZ,288072818,3,358
J288BH0,288072818,3,358
J288BH7,288072818,3,358
J288BH8,288072818,3,358
J288BHD,288072818,3,358
J288BHG,288072818,3,358
J288BHL,288072818,3,358
J288BHM,288072818,3,358
J288BHO,288072818,3,358
J288BHP,288072818,3,358
J288BHQ,288072818,3,358
J288BHT,288072818,3,358
J288BHU,288072818,3,358
J288BI0,288072818,3,358
J288BI2,288072818,3,358
J288BI4,288072818,3,358
J288BI6,288072818,3,358
J288BI7,288072818,3,358
J288BIE,288072818,3,359
J288BIG,288072818,3,359
J288BIO,288072818,3,359
J288BIR,288072818,3,359
J288BIU,288072818,3,359
J288BIV,288072818,3,359
J288BIY,288072818,3,359
J288BJ5,288072818,3,359
J288BJ8,288072818,3,359
J288BJA,288072818,3,359
J288BJD,288072818,3,359
J288BJH,288072818,3,359
J288BJJ,288072818,3,359
J288BJL,288072818,3,359
J288BJO,288072818,3,359
J288BJQ,288072818,3,359
J288BJR,288072818,3,359
J288BJS,288072818,3,359
J288BJT,288072818,3,359
J288BJV,288072818,3,359
J288BJX,288072818,3,359
J288BJY,288072818,3,359
J288BJZ,288072818,3,359
J288BK3,288072818,3,359
J288BK4,288072818,3,359
J288BK8,288072818,3,359
J288BKA,288072818,3,359
J288BKB,288072818,3,359
J288BKF,288072818,3,359
J288BKH,288072818,3,359
J288BKI,288072818,3,359
J288BKP,288072818,3,359
J288BL1,288072818,3,359
J288BL2,288072818,3,359
J288BL4,288072818,3,359
J288BL9,288072818,3,359
J288BLA,288072818,3,359
J288BLI,288072818,3,359
J288BLR,288072818,3,359
J288BLS,288072818,3,359
J288BLV,288072818,3,359
J288BLW,288072818,3,359
J288BLY,288072818,3,359
J288BLZ,288072818,3,359
J288BM2,288072818,3,359
J288BM4,288072818,3,359
J288BM6,288072818,3,359
J288BMD,288072818,3,359
J288BMO,288072818,3,359
J288BMP,288072818,3,359
J288BMQ,288072818,3,359
J288BMS,288072818,3,359
J288BMW,288072818,3,359
J288BMY,288072818,3,359
J288BN0,288072818,3,359
J288BN6,288072818,3,359
J288BNB,288072818,3,359
J288BND,288072818,3,359
J288BNG,288072818,3,359
J288BNL,288072818,3,359
J288BNM,288072818,3,359
J288BNP,288072818,3,359
J288BNQ,288072818,3,359
J288BNS,288072818,3,359
J288BNT,288072818,3,359
J288BNU,288072818,3,359
J288BNZ,288072818,3,359
J288BO3,288072818,3,359
J288BOB,288072818,3,359
J288BOE,288072818,3,359
J288BOH,288072818,3,359
J288BOK,288072818,3,359
J288BOL,288072818,3,359
J288BON,288072818,3,359
J288BOO,288072818,3,359
J288BOQ,288072818,3,360
J288BOR,288072818,3,360
J288BOX,288072818,3,360
J288BOY,288072818,3,360
J288BP6,288072818,3,360
J288BP7,288072818,3,360
J288BP8,288072818,3,360
J288BPA,288072818,3,360
J288BPE,288072818,3,360
J288BPF,288072818,3,360
J288BPH,288072818,3,360
J288BPI,288072818,3,360
J288BPJ,288072818,3,360
J288BPK,288072818,3,360
J288BPL,288072818,3,360
J288BPM,288072818,3,360
J288BPN,288072818,3,360
J288BPS,288072818,3,360
J288BPT,288072818,3,360
J288BPU,288072818,3,360
J288BPW,288072818,3,360
J288BPZ,288072818,3,360
J288BQ3,288072818,3,360
J288BQ6,288072818,3,360
J288BQ8,288072818,3,360
J288BQD,288072818,3,360
J288BQL,288072818,3,360
J288BQN,288072818,3,360
J288BQO,288072818,3,360
J288BQP,288072818,3,360
J288BQS,288072818,3,360
J288BQW,288072818,3,360
J288BR1,288072818,3,360
J288BR2,288072818,3,360
J288BR4,288072818,3,360
J288BR8,288072818,3,360
J288BR9,288072818,3,360
J288BRB,288072818,3,360
J288BRC,288072818,3,360
J288BRD,288072818,3,360
J288BRE,288072818,3,360
J288BRG,288072818,3,360
J288BRJ,288072818,3,360
J288BRL,288072818,3,360
J288BRQ,288072818,3,360
J288BRS,288072818,3,360
J288BRT,288072818,3,360
J288BRV,288072818,3,360
J288BRW,288072818,3,360
J288BS1,288072818,3,360
J288BS5,288072818,3,360
J288BS7,288072818,3,360
J288BS9,288072818,3,360
J288BSA,288072818,3,360
J288BSB,288072818,3,360
J288BSD,288072818,3,360
J288BSG,288072818,3,360
J288BSI,288072818,3,360
J288BSL,288072818,3,360
J288BSM,288072818,3,360
J288BSN,288072818,3,360
J288BSO,288072818,3,360
J288BSS,288072818,3,360
J288BST,288072818,3,360
J288BSV,288072818,3,360
J288BSW,288072818,3,360
J288BSX,288072818,3,360
J288BSY,288072818,3,360
J288BT0,288072818,3,360
J288BT1,288072818,3,360
J288BT5,288072818,3,360
J288BT6,288072818,3,360
J288BT7,288072818,3,360
J288BT8,288072818,3,360
J288BTB,288072818,3,360
J288BTE,288072818,3,361
J288BTF,288072818,3,361
J288BTH,288072818,3,361
J288BTJ,288072818,3,361
J288BTK,288072818,3,361
J288BTN,288072818,3,361
J288BTO,288072818,3,361
J288BTU,288072818,3,361
J288BTV,288072818,3,361
J288BTW,288072818,3,361
J288BTZ,288072818,3,361
J288BU0,288072818,3,361
J288BU1,288072818,3,361
J288BU4,288072818,3,361
J288BU5,288072818,3,361
J288BUE,288072818,3,361
J288BUJ,288072818,3,361
J288BUN,288072818,3,361
J288BUP,288072818,3,361
J288BUS,288072818,3,361
J288BUV,288072818,3,361
J288BUX,288072818,3,361
J288BV8,288072818,3,361
J288BVE,288072818,3,361
J288BVJ,288072818,3,361
J288BVK,288072818,3,361
J288BVR,288072818,3,361
J288BVS,288072818,3,361
J288BVT,288072818,3,361
J288BVY,288072818,3,361
J288BW1,288072818,3,361
J288BW2,288072818,3,361
J288BW4,288072818,3,361
J288BW5,288072818,3,361
J288BW6,288072818,3,361
J288BW7,288072818,3,361
J288BW9,288072818,3,361
J288BWA,288072818,3,361
J288BWD,288072818,3,361
J288BWG,288072818,3,361
J288BWH,288072818,3,361
J288BWJ,288072818,3,361
J288BWM,288072818,3,361
J288BWO,288072818,3,361
J288BWP,288072818,3,361
J288BWQ,288072818,3,361
J288BWX,288072818,3,361
J288BWY,288072818,3,361
J288BX0,288072818,3,361
J288BX3,288072818,3,361
J288BX7,288072818,3,361
J288BXA,288072818,3,361
J288BXG,288072818,3,361
J288BXI,288072818,3,361
J288BXL,288072818,3,361
J288BXM,288072818,3,361
J288BXR,288072818,3,361
J288BXU,288072818,3,361
J288BXW,288072818,3,361
J288BXY,288072818,3,361
J288BY0,288072818,3,361
J288BY4,288072818,3,361
J288BY5,288072818,3,361
J288BY6,288072818,3,361
J288BYD,288072818,3,361
J288BYE,288072818,3,361
J288BYH,288072818,3,361
J288BYI,288072818,3,361
J288BYJ,288072818,3,361
J288BYK,288072818,3,361
J288BYM,288072818,3,361
J288BYO,288072818,3,361
J288BYQ,288072818,3,361
J288BYR,288072818,3,361
J288BYS,288072818,3,361
J288BYW,288072818,3,362
J288BZ1,288072818,3,362
J288BZ3,288072818,3,362
J288BZ6,288072818,3,362
J288BZ7,288072818,3,362
J288BZA,288072818,3,362
J288BZC,288072818,3,362
J288BZE,288072818,3,362
J288BZF,288072818,3,362
J288BZG,288072818,3,362
J288BZJ,288072818,3,362
J288BZK,288072818,3,362
J288BZL,288072818,3,362
J288BZS,288072818,3,362
J288BZY,288072818,3,362
J288BZZ,288072818,3,362
J288C01,288072818,3,362
J288C02,288072818,3,362
J288C05,288072818,3,362
J288C06,288072818,3,362
J288C0D,288072818,3,362
J288C0G,288072818,3,362
J288C0J,288072818,3,362
J288C0L,288072818,3,362
J288C0N,288072818,3,362
J288C0Q,288072818,3,362
J288C0R,288072818,3,362
J288C0S,288072818,3,362
J288C0V,288072818,3,362
J288C0Z,288072818,3,362
J288C11,288072818,3,362
J288C12,288072818,3,362
J288C13,288072818,3,362
J288C14,288072818,3,362
J288C19,288072818,3,362
J288C1A,288072818,3,362
J288C1C,288072818,3,362
J288C1F,288072818,3,362
J288C1K,288072818,3,362
J288C1L,288072818,3,362
J288C1M,288072818,3,362
J288C1N,288072818,3,362
J288C1S,288072818,3,362
J288C1U,288072818,3,362
J288C1V,288072818,3,362
J288C1W,288072818,3,362
J288C20,288072818,3,362
J288C22,288072818,3,362
J288C23,288072818,3,362
J288C24,288072818,3,362
J288C26,288072818,3,362
J288C27,288072818,3,362
J288C28,288072818,3,362
J288C2D,288072818,3,362
J288C2F,288072818,3,362
J288C2H,288072818,3,362
J288C2I,288072818,3,362
J288C2K,288072818,3,362
J288C2L,288072818,3,362
J288C2M,288072818,3,362
J288C2N,288072818,3,362
J288C2R,288072818,3,362
J288C2T,288072818,3,362
J288C2W,288072818,3,362
J288C31,288072818,3,362
J288C33,288072818,3,362
J288C34,288072818,3,362
J288C36,288072818,3,362
J288C37,288072818,3,362
J288C38,288072818,3,362
J288C3F,288072818,3,362
J288C3G,288072818,3,362
J288C3T,288072818,3,362
J288C41,288072818,3,362
J288C42,288072818,3,362
J288C44,288072818,3,363
J288C47,288072818,3,363
J288C49,288072818,3,363
J288C4F,288072818,3,363
J288C4H,288072818,3,363
J288C4K,288072818,3,363
J288C4N,288072818,3,363
J288C4P,288072818,3,363
J288C4Q,288072818,3,363
J288C4S,288072818,3,363
J288C4T,288072818,3,363
J288C4U,288072818,3,363
J288C4W,288072818,3,363
J288C4X,288072818,3,363
J288C4Z,288072818,3,363
J288C50,288072818,3,363
J288C52,288072818,3,363
J288C53,288072818,3,363
J288C55,288072818,3,363
J288C57,288072818,3,363
J288C59,288072818,3,363
J288C5B,288072818,3,363
J288C5C,288072818,3,363
J288C5D,288072818,3,363
J288C5E,288072818,3,363
J288C5G,288072818,3,363
J288C5H,288072818,3,363
J288C5K,288072818,3,363
J288C5P,288072818,3,363
J288C5Q,288072818,3,363
J288C65,288072818,3,363
J288C66,288072818,3,363
J288C6C,288072818,3,363
J288C6D,288072818,3,363
J288C6E,288072818,3,363
J288C6F,288072818,3,363
J288C6H,288072818,3,363
J288C6I,288072818,3,363
J288C6P,288072818,3,363
J288BD3,288072818,2,364
J288BD7,288072818,2,364
J288BDB,288072818,2,364
J288BDH,288072818,2,364
J288BDI,288072818,2,364
J288BDN,288072818,2,364
J288BDP,288072818,2,364
J288BDS,288072818,2,364
J288BDT,288072818,2,364
J288BDX,288072818,2,364
J288BEA,288072818,2,364
J288BEG,288072818,2,364
J288BEU,288072818,2,364
J288BEZ,288072818,2,364
J288BF6,288072818,2,364
J288BF8,288072818,2,364
J288BFA,288072818,2,364
J288BFE,288072818,2,364
J288BFL,288072818,2,364
J288BFR,288072818,2,364
J288BGG,288072818,2,364
J288BGN,288072818,2,364
J288BGX,288072818,2,364
J288BGY,288072818,2,364
J288BH3,288072818,2,364
J288BH5,288072818,2,364
J288BH6,288072818,2,364
J288BHB,288072818,2,364
J288BHC,288072818,2,364
J288BHF,288072818,2,364
J288BHJ,288072818,2,364
J288BHK,288072818,2,364
J288BHX,288072818,2,364
J288BI5,288072818,2,364
J288BI8,288072818,2,364
J288BIC,288072818,2,364
J288BIH,288072818,2,364
J288BII,288072818,2,364
J288BIL,288072818,2,364
J288BIS,288072818,2,364
J288BJ3,288072818,2,364
J288BJ4,288072818,2,364
J288BJ6,288072818,2,364
J288BJ9,288072818,2,364
J288BJC,288072818,2,364
J288BJG,288072818,2,364
J288BK0,288072818,2,364
J288BK5,288072818,2,364
J288BK6,288072818,2,364
J288BKE,288072818,2,364
J288BKG,288072818,2,364
J288BKN,288072818,2,364
J288BKQ,288072818,2,364
J288BKR,288072818,2,364
J288BKU,288072818,2,364
J288BKY,288072818,2,364
J288BL0,288072818,2,364
J288BL3,288072818,2,364
J288BL8,288072818,2,364
J288BLC,288072818,2,364
J288BLJ,288072818,2,364
J288BLM,288072818,2,364
J288BLN,288072818,2,364
J288BLT,288072818,2,364
J288BM0,288072818,2,364
J288BM1,288072818,2,364
J288BM8,288072818,2,364
J288BMA,288072818,2,364
J288BMG,288072818,2,364
